Al,Zn,Cu,Mg,Si,Zr,Mn,Ag,Li,Ca,Fe,Ti,Sn,Cr,Ge,Sc,Crack Susceptibility Level,Hardness,Observations
0.9139280569748034,0.0332700353821611,0.0110147154286603,0.0300506158384621,0.0028938870831222,0.0015822504546899,0.0011939344351089,0.0001368210131767,5.489885911767438e-05,5.725440665731713e-05,0.0036541494880668,0.0004888691946497,0.0001284030658133,0.0011608080514174,0.0001930448911744,0.0001922554329183,Very Low,30.19,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8884984663090556,0.0684,0.0115,0.0192,0.003599855723111,0.0005817746256942,0.0019799938899007,0.0001227641989969,0.0001349907888358,0.0001007126614049,0.0038890102735722,0.0004938428116498,0.000302506423798,0.001,9.617287250391788e-05,9.990942147655688e-05,Medium,30.26,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8923482294595471,0.0563,0.0272,0.017,0.0011220009997561,0.0015099287697682,0.0010953849143023,6.0046041803790736e-05,8.220438311950333e-05,0.0001310418339781,0.0016134056124643,0.0002351521007353,0.0003443120284303,0.0008,6.602010560035455e-05,9.22737504943208e-05,Medium,30.26,Cr enhances grain boundary strength and reduces cracking.
0.901704020303811,0.0327511494271042,0.0172960617833806,0.0388721274257632,0.0016931772802833,0.0003205752985193,0.0015973842826329,5.07970213502519e-05,0.0001735328339917,5.6042827816699775e-05,0.0025960108154805,0.0007923008330543,0.000257830430239,0.0014722149251619,0.0001729437304321,0.0001938307809785,Very Low,30.22,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.0858428929707043,0.0527898772130408,0.0136636184329369,0.0039043653348906,0.0011864813858265,0.0015635907791763,8.301669888571297e-05,8.89506258425621e-05,0.0001742658006408,0.0026965226852095,0.0004147329067712,0.0004727014877731,0.0002824279936868,0.0001731875231839,0.0001149259881585,Very High,30.41,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8872837608966728,0.0661,0.0208,0.0162,0.002437964604879,0.001151026070963,0.0014000308221789,0.0001442639684921,7.466082936183181e-05,0.0001720585015583,0.0023683269948636,0.0004382994566311,0.0001949733873499,0.0009,0.0001559557995214,0.0001786786675276,Medium,30.27,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8896717725793785,0.0535,0.0179,0.0264,0.004947547746402,0.0018796876911741,0.0009308584874811,0.0001514039432078,0.0001793304460487,0.0001770330836643,0.0023930218680932,0.0005065909108635,0.0002320860259485,0.0009,0.000178866763647,5.1800454090902384e-05,Low,30.25,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.9038858812082756,0.0344450513678613,0.0122925139523264,0.0372003653654607,0.0029705004171634,0.0014808122263305,0.0018964230432604,7.510355483551716e-05,0.000180261428592,5.894259880169886e-05,0.0025325541129979,0.0009398019982092,0.0001556786805382,0.0016411476328852,0.000162344472629,8.26179398325854e-05,Very Low,30.21,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8647048833635855,0.0669390640379245,0.0369269198873192,0.0223750124810974,0.0024994823180948,0.0014919887647034,0.0005723180582908,0.0001557708718355,0.0001681057937223,0.0001094001449578,0.0024226908658597,0.0006289924247759,0.0001805248431289,0.0006165525586228,8.240471605896083e-05,0.0001258888700219,High,30.33,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.9001607515929323,0.054,0.0179,0.0156,0.0049426018164424,0.0016048649684804,0.0014279170673227,0.0001163818272222,5.4569552946344025e-05,8.817219974273904e-05,0.0027266381849187,0.0001788784720874,0.0001402549914094,0.0008,0.0001075095711587,0.0001514597553365,Medium,30.23,Cr enhances grain boundary strength and reduces cracking.
0.8805324108898565,0.0663,0.019,0.0247,0.0023235920994105,0.0011552427163257,0.0011263711636773,8.039489512030148e-05,0.00010421056686,0.0001437995254931,0.0029704723759714,0.0006350287016675,0.0002855725507249,0.0003,0.0001672836369495,0.0001756208779428,Medium,30.28,High Zn can contribute to segregation but strengthens alloy.
0.918582997597396,0.0247636556209345,0.0165274610785187,0.0309944139275934,0.0032154171376052,0.0003194105718719,0.0016434277021649,0.0001303902618278,0.0001324802844164,0.0001036716874003,0.001205703253937,0.000486691131465,0.0004162039177099,0.0012431721909994,8.089700538154426e-05,0.0001540066307778,Very Low,30.18,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8854581309665562,0.0569,0.0283,0.0194,0.0030483722331971,0.0015124517015804,0.001447720290525,7.392383938120375e-05,0.0001586897430271,0.0001166155335359,0.0013209349826465,0.0008812510210967,0.0001699525748703,0.001,0.0001588057400352,5.315137354795411e-05,Medium,30.28,Cr enhances grain boundary strength and reduces cracking.
0.9099804056937152,0.0351110227708609,0.0141038292303562,0.0322879816549162,0.0038583836908002,0.0006887505253261,0.0007393170201697,5.996949886644082e-05,0.0001043839694838,0.0001903905872372,0.0010185280920184,0.0002092477763434,0.0003856130577867,0.0010769799098287,9.334527873815878e-05,9.18512435521695e-05,Very Low,30.2,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8938583644441614,0.0519,0.0235,0.0217,0.0014783769837532,0.0016983091504531,0.0019140976612026,0.0001175381369214,0.0001927167238494,0.0001601226888562,0.0015553086905976,0.0007231925361919,0.0004102447403701,0.0006,0.0001362590860188,5.546915762384277e-05,Medium,30.25,Cr enhances grain boundary strength and reduces cracking.
0.8914960711445377,0.0671,0.0141,0.0161,0.002364265404201,0.0007549075504375,0.0019444880057884,6.65647795116654e-05,0.0001626154473816,0.0001104055581491,0.0042682882837971,0.000411489753884,0.0002221242706786,0.0007,9.058388847319872e-05,0.0001081959131596,Medium,30.25,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.85,0.0879308556464254,0.0656730602548228,0.0162208670022787,0.0035273488486791,0.0006812989215845,0.0012967542920015,0.0001675607376612,0.0001948620814729,0.0001116183214999,0.0032081887234079,0.000503749567859,0.0003021820471641,0.0004449454834986,7.493440430774882e-05,5.739417391466247e-05,Very High,30.46,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.909322702803224,0.0365747501830385,0.0127134903177389,0.0335675332669358,0.0011014029736618,0.0014332208143792,0.0013213885642306,0.0001563148482843,8.397824390541586e-05,6.865187621463056e-05,0.001498650724813,0.0003385417854925,0.000297418632136,0.0012809345096873,5.19843219357941e-05,0.0001890361343218,Very Low,30.21,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8820631911966073,0.0646,0.0184,0.0237,0.0038078675090308,0.0010574207858612,0.0007137433143522,0.0001000442593755,0.0001485545747351,6.902360338256283e-05,0.0038801461461842,0.0003292035598414,0.0003536416125505,0.0005,8.61747821461643e-05,0.0001909886559328,Medium,30.27,High Zn can contribute to segregation but strengthens alloy.
0.8653565043243623,0.0602167530296059,0.0377840335746832,0.0240538197641926,0.0037869486614566,0.0017535513427538,0.0010866223049776,0.0001148519339605,0.0001597229539554,6.067335183168647e-05,0.0036875709743949,0.0008859906242747,0.0004430249350645,0.0003639006737502,0.0001203561121277,0.0001256754386082,High,30.32,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.0904878053865516,0.0590657766949605,0.0144076274693822,0.0011726396478023,0.0016365496088437,0.001817773341952,0.0001414546137728,9.128587715555124e-05,8.12473085012777e-05,0.003930288388841,0.0003457637289755,0.0004637818443748,0.0002603052243501,0.0001287574010368,5.913583148527741e-05,Very High,30.44,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.0805070148683091,0.0515691276268453,0.0196264841467792,0.002833011561966,0.001915780589978,0.0014344498753452,0.0001538538383691,0.0001060186917699,0.0001645538404025,0.0030975610773103,0.0002596858925227,0.0002180162830616,0.0004343920482048,6.035554053670624e-05,0.0001315680605587,Very High,30.41,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8566592878578132,0.0663600694994372,0.0479218259984698,0.0161005192452767,0.0048194611226527,0.0008468389824212,0.0019637978837286,0.0001672939965736,8.135890605602691e-05,0.0001714512554398,0.0031495824117516,0.000679513828187,0.0004295161536885,0.0004595546137793,0.0001316832986982,5.824494602597331e-05,High,30.35,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.9091793181360612,0.0272616459279727,0.0128377590579872,0.036459172413316,0.0040460425268698,0.0014237242322204,0.0012733940428688,0.0001986018735598,7.717749185751242e-05,0.0001320393313978,0.0043397209471971,0.0006053361291635,0.0004306829438965,0.0015707783046689,0.0001013198900167,6.328675094549661e-05,Very Low,30.19,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.080486319328629,0.0556154472488171,0.0164547229590716,0.0011812160390881,0.0007267023515459,0.0010565581444769,8.033812707868024e-05,0.0001343283216596,0.0001332030537182,0.0049874970073837,0.0002777234408739,0.0002447679963351,0.0001708442717628,7.117985953057774e-05,8.864479981452939e-05,Very High,30.41,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.889594853769307,0.0603,0.0172,0.0239,0.0039184247133522,0.000422018870585,0.001420117083816,0.00011122275363,0.0001180984866799,6.964606144912612e-05,0.0013034533124346,0.0007256300986428,0.0001421894799826,0.0005,0.0001090333004159,0.0001653120697043,Medium,30.26,High Zn can contribute to segregation but strengthens alloy.
0.9058745158120688,0.0505,0.0104,0.0199,0.0039160286721639,0.0013888092716989,0.0011416597006037,0.0001799143450417,0.0001057200893936,0.0001363038759693,0.0047980824946305,0.0001861430999681,0.0004482313700184,0.0008,9.688970373624502e-05,0.0001277015647064,Medium,30.21,Cr enhances grain boundary strength and reduces cracking.
0.912489346053212,0.0301522075736891,0.0142543643861641,0.0324240973241508,0.0038249689086259,0.0019187770356859,0.0008027801781844,0.000189227314717,7.564046036312725e-05,0.0001988771930242,0.0014710043315605,0.0005484301140371,0.000316563042939,0.0011148368247392,0.0001643261880772,5.455307082995064e-05,Very Low,30.19,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8741543031183158,0.0691,0.0283,0.0206,0.0017336180394137,0.0018748504314411,0.0018878724761234,0.0001001074948503,0.000190694784715,8.897422069104493e-05,0.001105467897989,0.0001068065874803,0.0002644382410402,0.0003,0.0001111048286319,8.176187930786292e-05,Medium,30.31,High Zn can contribute to segregation but strengthens alloy.
0.8854011141208679,0.0686,0.0119,0.0218,0.0044120378218694,0.0013811230021783,0.0014249754717811,0.0001447128381827,0.0001826880332344,0.0001953982718426,0.0034969519836559,0.000223398735156,0.0001459731988238,0.0004,0.0001703602676676,0.0001212662547397,Medium,30.26,High Zn can contribute to segregation but strengthens alloy.
0.9225198834193812,0.0232136274651911,0.012459577283845,0.031865670240513,0.0014044907044911,0.0012256448304765,0.0015002963863191,0.0001163440708176,8.340141186846274e-05,0.0001883651425484,0.0031027607292107,0.0006431388999368,0.0002153621751274,0.0012850951686938,0.0001167278649241,5.961420665542632e-05,Very Low,30.17,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8824882911954861,0.0695,0.0203,0.0198,0.0021649165607921,0.0015286018280869,0.0005509189678786,0.0001675639763726,8.161896523250429e-05,8.449906309448608e-05,0.0016016675644141,0.0009343310903166,0.0003655158744702,0.0002,5.338467675580209e-05,0.0001786902370995,Medium,30.28,High Zn can contribute to segregation but strengthens alloy.
0.8992176975398463,0.0385939530468514,0.01161221287254,0.0380812037956441,0.0036407895068709,0.0013784182710818,0.0018076753498883,0.0001649772574298,0.0001708571788502,0.0001508376030941,0.0023339966867645,0.0006535116712349,0.0003431620856362,0.0016334037565104,0.0001065580896502,0.0001107452881064,Very Low,30.22,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.9090525944413492,0.0326705942152178,0.0163230583059357,0.0353577468407475,0.001057573954519,0.0005014544601168,0.0008426821119969,7.548215090761031e-05,0.0001735435416123,0.000115978345957,0.0015634280815191,0.0006241803923865,0.0003415181811797,0.0010902897700544,0.0001468301534615,6.304505303838997e-05,Very Low,30.21,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8977665450005761,0.0679,0.0103,0.0163,0.0013539700082076,0.0011883802188724,0.0016507824333966,0.0001405455800839,9.104606267911576e-05,0.0001727570637169,0.0015360609138025,0.0006498828899658,0.0002849182244002,0.0004,0.0001494540805584,0.00011565752374,Medium,30.24,High Zn can contribute to segregation but strengthens alloy.
0.9041071029399528,0.0373235229154987,0.0105808361216819,0.036011150117432,0.0031254185262725,0.0018434279494253,0.0019043183693655,0.0001995773530854,0.0001907473592976,0.0001909352883537,0.001610156171657,0.0007637575235131,0.0003288194573477,0.001708072577796,6.058034563894349e-05,5.1576983681248025e-05,Very Low,30.21,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8877942546249005,0.0588,0.0268,0.0174,0.003524554503989,0.0011229310185073,0.0011140010094725,8.335419571222555e-05,0.000139281925119,7.849042046863414e-05,0.0016546237714628,0.0006536974944079,0.0002199676446027,0.0004,7.51721893469043e-05,0.0001396712020102,Medium,30.27,Balanced composition with moderate crack susceptibility.
0.902669259384137,0.0352323923065743,0.0167213554740587,0.032376375439924,0.0040313844418574,0.0014261378198918,0.0015788026674083,0.0001613379780798,0.000171260860834,6.982694866308077e-05,0.0028097580645307,0.0006416934306726,0.0001238098801391,0.0017282163486118,0.0001609203849858,9.746856963116244e-05,Very Low,30.22,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8838292923896526,0.0679,0.0231,0.0173,0.0014794614693347,0.0003074175584055,0.0006215693238614,0.0001899065762199,0.0001187485391881,0.000149275187767,0.0030467097684626,0.0006984205520384,0.0003239022734553,0.0007,0.000170359404583,6.493695703100435e-05,Medium,30.28,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8942252547472783,0.0612,0.0122,0.0217,0.0038120758355807,0.0015937642434263,0.0012427197905209,0.0001606876090031,5.600886785760418e-05,9.852956187282374e-05,0.0019698820145389,0.0002371744119973,0.0003925985961361,0.0009,0.0001493470608096,6.195726097809275e-05,Medium,30.24,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8695445498572164,0.065537552962944,0.0312215591970972,0.0230620127979306,0.0029776812188103,0.0006087437451862,0.0007225148014431,5.584070250314984e-05,8.988926759481782e-05,0.0001592984426354,0.0041994210237892,0.0004199437093972,0.0002834092035527,0.0008237817832685,0.0001821342740817,0.0001116670125492,High,30.31,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
